transaction_id,customer_id,product_id,transaction_date,transaction_amount,quantity,payment_method,status,region,sales_rep_id
TXN_06755,BAD_CUST_179,PROD_0727,05/12/2023,143.93,2,Credit Card,Completed,West,REP_009
TXN_06756,CUST_0618,PROD_0079,2025-02-26,"3,262.96",3,Crypto,Completed,North,REP_120
TXN_06757,CUST_0397,PROD_0475,2024.08.19,259.17,2,Bank Transfer,Completed,South,REP_167
TXN_06758,CUST_0458,PROD_0103,2025.10.02,"$1,221.55",2,Crypto,Completed,South,REP_114
TXN_06759,CUST_0318,PROD_0623,12/06/2024,338.57,1,Credit Card,Complted,,REP_001
TXN_06760,CUST_0382,PROD_0456,2025-10-03,1118.25,2,Crypto,Completed,South,REP_011
TXN_06761,CUST_0142,PROD_0314,2025-10-05,531.17,1,Credit Card,Pending,East,REP_105
TXN_06762,CUST_0457,PROD_0247,2024-10-24,146.73,1,Crypto,Cancelled,,REP_001
TXN_06763,BAD_CUST_24,PROD_0234,07/06/2025,411.72,2,PayPal,Completed,North,REP_081
TXN_06764,CUST_1931,PROD_0594,10/27/2025,2647.95,3,Credit Card,Completed,EAST,REP_123
TXN_06765,CUST_0323,PROD_0644,01-Jul-2024,262.95,2,Bank Transfer,Completed,North,REP_172
TXN_06766,CUST_1000,PROD_0235,07/04/2025,1060.97,2,Bank Transfer,Completed,,REP_051
TXN_06767,CUST_0268,PROD_0790,2024-07-08,654.91,1,Crypto,Completed,South,REP_017
TXN_06768,CUST_1827,PROD_0387,2024-02-26,612.41,1,PayPal,Completed,,REP_103
TXN_06769,CUST_0487,PROD_0611,12/16/2023,244.80,1,Crypto,Completed,North,REP_107
TXN_06770,CUST_0878,PROD_0038,2025-01-13,960.94,3,Crypto,Completed,North,REP_120
TXN_06771,CUST_0679,PROD_0161,28-Oct-2024,"$4,552.39",10,PayPal,Pending,West,REP_194
TXN_06772,CUST_1184,PROD_0462,02/12/2024,,1,Credit Card,Completed,West,REP_112
TXN_06773,CUST_1767,PROD_0449,2023.02.06,286.03,1,Bank Transfer,Completed,West,REP_023
TXN_06774,BAD_CUST_4,PROD_0117,07-Dec-2023,733.87,1,PayPal,Refunded,,REP_169
TXN_06775,CUST_1004,PROD_0241,2023-10-09,"$4,153.10",5,Crypto,Completed,West,REP_126
TXN_06776,CUST_0705,PROD_0026,06-Aug-2023,145.19,2,Credit Card,Cancelled,,REP_059
TXN_06777,CUST_0155,PROD_0648,14-Sep-2025,40.61,1,Crypto,Completed,west,REP_106
TXN_06778,CUST_0101,PROD_0562,2025.04.21,"2,507.01",10,Credit Card,Completed,WEST,REP_094
TXN_06779,CUST_0572,PROD_0298,2023.10.18,"$2,221.53",4,Bank Transfer,Completed,North,REP_025
TXN_06780,CUST_1067,PROD_0154,2023.11.24,803.32,1,Bank Transfer,Completed,North,REP_145
TXN_06781,BAD_CUST_249,PROD_0732,2025-05-05,"2,556.80",10,Credit Card,Complted,North,REP_110
TXN_06782,CUST_1335,PROD_0652,2024-12-13,$361.98,1,Bank Transfer,Completed,North,REP_019
TXN_06783,CUST_0621,PROD_0468,2025-08-17,$586.26,1,Crypto,Completed,South,REP_082
TXN_06784,CUST_1629,PROD_0049,01/02/2023,640.29,1,Credit Card,Completed,North,REP_046
TXN_06785,BAD_CUST_173,PROD_0654,02/09/2024,2841.08,-5,Crypto,Completed,East,REP_035
TXN_06786,CUST_1015,PROD_0046,05/13/2023,$278.18,2,Credit Card,Completed,East,REP_023
TXN_06787,CUST_0465,PROD_0675,2024-10-27,,1,Crypto,Completed,North,REP_109
TXN_06788,CUST_1187,PROD_0285,14-Sep-2023,5567.47,10,Bank Transfer,Refunded,North,REP_044
TXN_06789,CUST_0351,PROD_0780,12/12/2024,$546.96,1,PayPal,Completed,South,REP_009
TXN_06790,CUST_0234,PROD_0628,24-Nov-2025,"2,811.78",3,Crypto,Refunded,,REP_160
TXN_06791,CUST_1952,PROD_0082,2025-05-15,"1,168.07",2,Credit Card,Completed,West,REP_090
TXN_06792,CUST_0403,PROD_0044,23-Aug-2025,750.27,1,Bank Transfer,Complted,South,REP_093
TXN_06793,CUST_0351,PROD_0706,2024-09-06,421.45,1,Credit Card,Completed,West,REP_187
TXN_06794,CUST_1191,PROD_0770,11-Jun-2023,311.45,0,Crypto,Pending,,REP_042
TXN_06795,CUST_1172,PROD_0273,2025.08.22,-150.00,1,Credit Card,Pending,East,REP_190
TXN_06796,CUST_0028,PROD_0394,28-Sep-2025,515.87,2,Credit Card,Pending,,REP_147
TXN_06797,CUST_0259,PROD_0786,14-Aug-2024,2049.36,2,Crypto,Completed,East,REP_093
TXN_06798,CUST_1952,PROD_0790,12/21/2024,1964.74,3,Bank Transfer,Pending,West,REP_117
TXN_06799,CUST_1622,PROD_0595,2024.12.07,,1,Bank Transfer,Completed,South,BAD_REP_110
TXN_06800,CUST_0620,PROD_0058,2025.09.04,809.95,1,Crypto,Completed,North,REP_035
TXN_06801,CUST_1466,PROD_0565,2024.10.19,383.86,1,Bank Transfer,Completed,East,REP_136
TXN_06802,CUST_1974,PROD_0001,2023-11-26,2214.88,5,PayPal,Completed,South,REP_111
TXN_06803,CUST_1962,PROD_0216,03/17/2023,$762.94,1,Credit Card,Completed,East,REP_043
TXN_06804,CUST_1653,PROD_0317,2025.12.14,$595.58,1,Crypto,Completed,West,REP_045
TXN_06805,BAD_CUST_205,PROD_0228,2024.07.23,1596.89,10,PayPal,Completed,West,REP_134
TXN_06806,CUST_1551,PROD_0473,11/07/2025,"$2,104.02",3,Credit Card,Completed,NORTH,REP_013
TXN_06807,CUST_1235,PROD_0484,11/13/2025,519.65,1,Crypto,Refunded,,REP_011
TXN_06808,CUST_1854,PROD_0766,11/28/2024,"8,026.90",10,Bank Transfer,Completed,North,REP_102
TXN_06809,CUST_0543,PROD_0671,10/02/2023,276.78,2,Crypto,Completed,North,REP_198
TXN_06810,CUST_1469,PROD_0287,13-Oct-2024,202.24,1,Crypto,Completed,South,REP_197
TXN_06811,CUST_1818,PROD_0511,2023.11.10,366.67,1,Credit Card,Pending,North,REP_135
TXN_06812,CUST_0453,PROD_0578,17-Feb-2024,173.02,2,Credit Card,Refunded,South,REP_055
TXN_06813,CUST_0697,PROD_0458,1800-01-01,"1,069.35",3,Credit Card,Completed,East,REP_183
TXN_06814,BAD_CUST_206,PROD_0095,2023-09-12,794.87,1,PayPal,Completed,west,REP_019
TXN_06815,CUST_1019,PROD_0493,2025-04-11,$218.78,1,Bank Transfer,Pending,West,REP_107
TXN_06816,CUST_1090,PROD_0765,06-Jun-2023,$68.48,1,Crypto,Refunded,West,REP_006
TXN_06817,CUST_1429,PROD_0150,16-Apr-2025,798.58,2,Crypto,Completed,NORTH,REP_009
TXN_06818,CUST_0883,PROD_0023,02-Jun-2025,1094.13,1,Bank Transfer,Completed,,REP_148
TXN_06819,CUST_1852,BAD_PROD_41,2025.07.22,-150.00,1,Crypto,Pending,,REP_025
TXN_06820,CUST_0575,PROD_0215,2024.08.08,$64.70,2,Credit Card,Completed,,REP_050
TXN_06821,BAD_CUST_260,PROD_0399,2024.09.26,2182.29,3,Crypto,Completed,North,REP_072
TXN_06822,CUST_1252,PROD_0410,1800-01-01,$410.15,2,Bank Transfer,Completed,WEST,REP_178
TXN_06823,CUST_1500,PROD_0131,2023.06.03,26.19,1,PayPal,Completed,,REP_166
TXN_06824,CUST_1492,BAD_PROD_145,12/18/2024,222.25,1,PayPal,Completed,South,REP_066
TXN_06825,CUST_1125,PROD_0381,26-Aug-2024,579.06,1,Bank Transfer,Refunded,North,REP_057
TXN_06826,CUST_0423,PROD_0109,2025-01-03,5329.7,10,Crypto,Completed,West,REP_022
TXN_06827,CUST_1380,PROD_0552,2024.03.28,"1,873.09",3,Crypto,Pending,North,REP_056
TXN_06828,CUST_1163,PROD_0121,25-Dec-2024,292.25,0,PayPal,Pending,,REP_036
TXN_06829,CUST_1655,PROD_0295,2023-05-19,326.73,1,Crypto,Completed,east,REP_179
TXN_06830,CUST_1593,PROD_0120,2024-06-06,266.96,2,PayPal,Pending,North,REP_068
TXN_06831,CUST_1155,PROD_0456,11/16/2025,"$1,118.25",2,Bank Transfer,Completed,East,REP_001
TXN_06832,CUST_0549,PROD_0530,2025-12-20,877.57,1,Bank Transfer,Completed,West,REP_048
TXN_06833,BAD_CUST_127,PROD_0169,22-Oct-2023,"$1,646.99",4,Crypto,Complted,South,REP_161
TXN_06834,CUST_1504,PROD_0710,2024-01-15,"$1,674.16",3,Credit Card,Completed,North,REP_152
TXN_06835,CUST_0111,PROD_0143,2025.11.25,281.34,2,Credit Card,Completed,East,REP_177
TXN_06836,CUST_0153,PROD_0037,12/03/2025,124.91,5,PayPal,Completed,south,REP_197
TXN_06837,CUST_0917,PROD_0698,03/14/2024,817.76,3,Bank Transfer,Completed,west,REP_058
TXN_06838,CUST_0762,PROD_0261,2024.08.11,892.87,3,PayPal,Completed,West,REP_048
TXN_06839,CUST_1266,PROD_0231,11-Dec-2025,,10,Bank Transfer,Refunded,,REP_185
TXN_06840,CUST_0720,PROD_0254,12/20/2023,738.46,1,PayPal,Refunded,SOUTH,BAD_REP_138
TXN_06841,CUST_0880,PROD_0329,04/11/2024,718.74,1,PayPal,Completed,West,REP_099
TXN_06842,CUST_0682,PROD_0297,03-Nov-2024,"3,541.12",5,PayPal,Completed,North,REP_181
TXN_06843,CUST_0769,PROD_0010,2025.11.24,1603.9,3,Crypto,Completed,,REP_188
TXN_06844,CUST_0279,PROD_0446,17-Oct-2024,4077.86,10,Credit Card,Completed,South,REP_126
TXN_06845,CUST_0363,PROD_0230,26-Nov-2023,267.75,1,Bank Transfer,Pending,West,REP_114
TXN_06846,CUST_1649,PROD_0536,03-Nov-2024,"1,615.78",2,PayPal,Cancelled,East,BAD_REP_131
TXN_06847,CUST_1432,PROD_0078,2025.11.17,$521.89,1,Credit Card,Completed,South,REP_113
TXN_06848,CUST_1199,PROD_0425,2024-03-17,319.6,2,PayPal,Completed,South,REP_171
TXN_06849,BAD_CUST_121,PROD_0193,11/20/2024,$630.38,1,PayPal,Completed,South,REP_169
TXN_06850,CUST_1159,PROD_0401,2023-04-23,266.24,1,Bank Transfer,Completed,West,REP_107
TXN_06851,CUST_1530,PROD_0109,02/23/2024,532.97,1,Crypto,Pending,South,REP_154
TXN_06852,CUST_0294,PROD_0792,03-Aug-2023,655.73,2,PayPal,Completed,East,REP_187
TXN_06853,CUST_1519,PROD_0263,2024.01.08,156.42,1,Bank Transfer,Pending,west,REP_105
TXN_06854,CUST_1839,PROD_0329,2025.12.08,$718.74,1,Crypto,Completed,South,REP_177
TXN_06855,BAD_CUST_283,PROD_0363,11/10/2024,206.61,1,Crypto,Completed,East,REP_192
TXN_06856,CUST_1443,PROD_0378,2025.11.08,$484.89,1,Credit Card,Completed,West,REP_133
TXN_06857,CUST_1230,PROD_0780,22-Jan-2024,5469.61,10,Credit Card,Completed,South,REP_172
TXN_06858,CUST_1342,PROD_0341,20-Dec-2023,314.71,1,PayPal,Pending,north,REP_018
TXN_06859,CUST_0073,PROD_0259,2023-04-16,,1,Credit Card,Pending,North,REP_185
TXN_06860,CUST_0259,PROD_0335,2025-01-24,"$1,153.37",10000,Bank Transfer,Pending,South,REP_112
TXN_06861,CUST_1382,PROD_0085,10/19/2023,"$1,826.67",2,Bank Transfer,Completed,north,REP_040
TXN_06862,CUST_1172,PROD_0522,2024-11-24,1307.03,3,Credit Card,Pnding,west,REP_102
TXN_06863,CUST_1249,PROD_0571,15-Aug-2024,703.06,2,Bank Transfer,Completed,,REP_113
TXN_06864,CUST_1129,PROD_0308,04/28/2024,"2,911.13",10,Bank Transfer,Completed,East,REP_174
TXN_06865,CUST_1580,PROD_0262,10-Jul-2024,711.09,1,PayPal,Completed,North,BAD_REP_2
TXN_06866,CUST_1952,PROD_0797,11/20/2024,"$6,064.54",10,PayPal,Completed,South,REP_085
TXN_06867,BAD_CUST_284,PROD_0631,17-May-2023,3774.91,4,Bank Transfer,Pending,West,REP_152
TXN_06868,CUST_1562,PROD_0680,09-Dec-2024,570.97,2,Credit Card,Completed,South,REP_156
TXN_06869,CUST_1840,PROD_0701,12/04/2025,474.37,2,Bank Transfer,Completed,East,REP_046
TXN_06870,CUST_1285,PROD_0452,13-Oct-2023,$389.19,2,Crypto,Completed,East,REP_196
TXN_06871,CUST_0571,PROD_0251,2025.06.12,216.9,1,Crypto,Completed,South,REP_072
TXN_06872,CUST_0573,PROD_0324,12/20/2023,267.66,1,Crypto,Completed,South,REP_182
TXN_06873,CUST_0817,PROD_0229,2023.04.23,7158.0,10,PayPal,Completed,SOUTH,REP_033
TXN_06874,CUST_1950,PROD_0702,2025-10-07,872.49,2,Credit Card,Complted,South,REP_067
TXN_06875,BAD_CUST_153,PROD_0636,2025.10.10,433.48,1,Bank Transfer,Completed,West,REP_113
TXN_06876,CUST_1094,PROD_0596,2025-06-11,2605.29,3,Credit Card,Pending,South,REP_084
TXN_06877,CUST_1978,PROD_0297,08/01/2023,"$1,416.45",2,Credit Card,Completed,West,REP_163
TXN_06878,CUST_1471,PROD_0727,14-Oct-2024,71.96,1,Credit Card,Completed,South,REP_039
TXN_06879,CUST_1981,PROD_0237,2024.10.13,1003.83,3,Crypto,Completed,West,REP_175
TXN_06880,CUST_0447,PROD_0625,11-Feb-2025,"$1,055.48",0,Bank Transfer,Completed,East,REP_071
TXN_06881,CUST_0783,PROD_0217,2023-05-10,,1,PayPal,Completed,North,REP_005
TXN_06882,BAD_CUST_183,PROD_0246,07/06/2024,1248.72,10,Credit Card,Completed,South,REP_165
TXN_06883,CUST_0909,PROD_0448,18-Nov-2024,682.10,1,Credit Card,Cancelled,South,REP_001
TXN_06884,CUST_0944,PROD_0319,2025-05-22,,1,Crypto,Completed,East,REP_125
TXN_06885,CUST_0896,PROD_0432,2025.12.15,481.12,1,Crypto,Cancelled,North,REP_184
TXN_06886,CUST_0930,PROD_0404,10-Dec-2023,1267.58,2,Bank Transfer,Completed,,REP_135
TXN_06887,CUST_0637,PROD_0037,2025-11-27,$24.98,1,PayPal,Pnding,East,REP_113
TXN_06888,CUST_0926,PROD_0576,06-Jun-2023,$789.46,1,PayPal,Complted,South,REP_192
TXN_06889,CUST_0531,PROD_0731,2023-04-24,1543.22,4,Crypto,Completed,South,REP_008
TXN_06890,CUST_0119,PROD_0342,20-Sep-2024,443.07,1,Bank Transfer,Completed,East,REP_108
TXN_06891,CUST_1856,PROD_0389,10/06/2024,$525.83,3,Credit Card,Completed,South,REP_126
TXN_06892,CUST_0066,PROD_0034,09-Dec-2023,761.92,2,Bank Transfer,Pending,South,REP_126
TXN_06893,CUST_0245,PROD_0039,2025-02-19,"3,251.99",10,PayPal,Pending,South,REP_192
TXN_06894,CUST_0057,PROD_0579,27-May-2025,1247.86,2,Crypto,Completed,North,REP_185
TXN_06895,CUST_1068,PROD_0209,22-Jul-2023,153.47,1,Credit Card,Completed,North,REP_028
TXN_06896,CUST_0524,PROD_0152,24-Feb-2025,356.95,1,Credit Card,Completed,South,REP_154
TXN_06897,CUST_1914,PROD_0365,2025.05.11,2884.31,5,PayPal,Complted,EAST,REP_034
TXN_06898,CUST_0424,BAD_PROD_165,10-May-2024,904.48,4,Credit Card,Completed,North,REP_096
TXN_06899,CUST_1772,PROD_0601,2024-03-08,$26.44,1,Bank Transfer,Completed,East,REP_022
TXN_06900,CUST_1560,PROD_0760,01/09/2023,1331.68,2,PayPal,Completed,WEST,REP_124
TXN_06901,BAD_CUST_107,PROD_0079,2024-10-10,"$1,087.65",1,PayPal,Completed,West,REP_148
TXN_06902,CUST_0450,PROD_0477,2025.09.13,"2,049.92",10,Credit Card,Completed,South,BAD_REP_126
TXN_06903,CUST_1281,PROD_0434,2024-06-09,1251.87,10,PayPal,Completed,East,REP_151
TXN_06904,CUST_0954,PROD_0797,2023.02.17,6064.54,10,Crypto,Completed,East,REP_067
TXN_06905,CUST_1820,BAD_PROD_0,2024-06-25,"$1,302.79",5,Bank Transfer,Completed,WEST,REP_147
TXN_06906,CUST_1860,PROD_0087,2025-11-13,"$3,470.85",10,PayPal,Pending,North,REP_078
TXN_06907,CUST_1385,PROD_0551,14-Apr-2023,242.56,1,Crypto,Completed,East,REP_039
TXN_06908,CUST_0763,PROD_0393,2025.06.02,-150.00,4,Credit Card,Completed,East,REP_165
TXN_06909,CUST_1630,PROD_0613,01/02/2025,$253.40,3,PayPal,Pending,north,REP_099
TXN_06910,CUST_1404,PROD_0244,2024.02.15,7507.88,10,Crypto,Completed,south,REP_129
TXN_06911,CUST_0443,PROD_0232,01/27/2025,598.19,2,Credit Card,Completed,West,REP_019
TXN_06912,BAD_CUST_56,PROD_0580,23-May-2023,$190.98,1,Crypto,Completed,East,REP_015
TXN_06913,CUST_0892,PROD_0192,04/04/2023,118.93,2,Credit Card,Completed,South,REP_001
TXN_06914,CUST_0534,PROD_0540,2023-05-01,984.91,2,Bank Transfer,Completed,south,REP_031
TXN_06915,CUST_1498,PROD_0270,03/26/2025,$653.33,1,PayPal,Complted,SOUTH,REP_180
TXN_06916,CUST_0157,PROD_0738,2023-07-09,701.14,1,Bank Transfer,Completed,North,REP_171
TXN_06917,CUST_0089,PROD_0077,16-Oct-2024,1147.67,2,Bank Transfer,Completed,,REP_174
TXN_06918,CUST_0202,PROD_0735,23-Oct-2025,896.39,1,PayPal,Completed,EAST,REP_086
TXN_06919,CUST_0980,PROD_0167,2025.04.28,415.46,1,Bank Transfer,Pending,South,REP_050
TXN_06920,CUST_0462,PROD_0284,16-Nov-2025,848.22,1,Bank Transfer,Completed,SOUTH,REP_020
TXN_06921,BAD_CUST_238,PROD_0704,06/03/2025,4588.49,10,Crypto,Completed,South,REP_105
TXN_06922,BAD_CUST_195,PROD_0089,14-Jan-2025,889.22,3,Credit Card,Completed,West,REP_190
TXN_06923,CUST_1581,PROD_0544,17-Sep-2024,416.98,1,Bank Transfer,Completed,east,REP_043
TXN_06924,CUST_0454,PROD_0649,12/15/2024,326.51,3,PayPal,Pending,,REP_005
TXN_06925,CUST_1494,PROD_0156,2024-11-27,360.99,3,Crypto,Pending,West,REP_066
TXN_06926,CUST_0380,PROD_0250,28-Feb-2024,474.33,1,Credit Card,Completed,South,REP_140
TXN_06927,CUST_0401,PROD_0095,02-May-2025,794.87,1,Bank Transfer,Pending,South,REP_128
TXN_06928,CUST_1103,PROD_0017,2024-04-13,-150.00,2,Bank Transfer,Completed,South,REP_185
TXN_06929,CUST_0551,PROD_0117,2025-10-11,733.87,1,PayPal,Completed,NORTH,REP_188
TXN_06930,CUST_0936,PROD_0333,06/04/2024,1543.48,3,Bank Transfer,Completed,East,REP_183
TXN_06931,CUST_1820,PROD_0522,02/08/2023,$435.68,1,PayPal,Completed,North,REP_071
TXN_06932,CUST_1013,PROD_0080,2024-11-07,1031.96,1,Bank Transfer,Completed,East,REP_066
TXN_06933,CUST_1410,PROD_0646,03-Nov-2024,5137.19,10,Bank Transfer,Completed,South,REP_200
TXN_06934,CUST_0978,PROD_0432,2024-07-20,481.12,1,PayPal,Completed,East,REP_073
TXN_06935,CUST_1691,PROD_0203,2025.03.03,519.67,3,Credit Card,Refunded,East,REP_155
TXN_06936,CUST_0661,PROD_0116,2025.07.19,$498.03,1,Crypto,Completed,West,BAD_REP_79
TXN_06937,CUST_1367,PROD_0220,05/18/2025,150.71,1,PayPal,Completed,East,REP_165
TXN_06938,CUST_0903,PROD_0253,2025-07-19,$642.47,1,Credit Card,Completed,East,REP_079
TXN_06939,CUST_0445,PROD_0169,16-Sep-2024,411.75,1,Credit Card,Completed,West,REP_019
TXN_06940,CUST_0052,PROD_0316,07/24/2025,651.19,1,PayPal,Refunded,North,REP_179
TXN_06941,CUST_1275,PROD_0717,2025-11-08,621.5,1,Crypto,Cancelled,,REP_013
TXN_06942,CUST_1968,PROD_0372,2023-11-21,$714.12,2,PayPal,Completed,,REP_045
TXN_06943,CUST_1918,BAD_PROD_88,10/13/2025,"$1,331.68",2,Bank Transfer,Completed,north,REP_006
TXN_06944,CUST_1683,PROD_0583,25-Mar-2023,,1,Bank Transfer,Completed,South,REP_129
TXN_06945,CUST_0329,PROD_0156,12/03/2025,$601.66,5,Credit Card,Completed,East,REP_106
TXN_06946,CUST_1932,PROD_0614,04/01/2023,311.35,1,Bank Transfer,Completed,West,REP_121
TXN_06947,CUST_1518,PROD_0013,08/10/2023,$633.58,1,Crypto,Completed,West,REP_025
TXN_06948,CUST_1374,PROD_0508,2025.01.04,"1,138.11",2,PayPal,Completed,South,REP_154
TXN_06949,BAD_CUST_100,PROD_0465,2099-12-31,213.8,1,Crypto,Completed,West,REP_141
TXN_06950,CUST_0770,PROD_0783,2025-09-28,527.89,1,Credit Card,Completed,East,REP_019
TXN_06951,CUST_1809,PROD_0220,27-Jan-2024,150.71,1,Bank Transfer,Completed,,REP_138
TXN_06952,CUST_1483,PROD_0015,08-Jun-2025,1363.87,4,Bank Transfer,Completed,North,REP_173
TXN_06953,CUST_0498,PROD_0750,26-Jul-2023,2038.12,2,PayPal,Pending,WEST,REP_071
TXN_06954,CUST_0125,PROD_0117,14-Oct-2023,733.87,1,Crypto,Completed,West,REP_015
TXN_06955,CUST_0204,PROD_0331,2024.11.07,328.48,1,Crypto,Complted,West,REP_107
TXN_06956,CUST_0768,PROD_0056,08/15/2024,"$3,487.57",4,PayPal,Completed,North,REP_159
TXN_06957,CUST_0643,PROD_0351,10-Dec-2025,1099.67,2,Bank Transfer,Refunded,East,REP_126
TXN_06958,CUST_1045,PROD_0132,2025.12.10,"$1,024.68",1,Credit Card,Completed,East,REP_136
TXN_06959,CUST_0590,PROD_0226,01-May-2023,$376.32,1,Credit Card,Completed,East,REP_030
TXN_06960,CUST_1871,PROD_0308,2025.01.07,$291.11,1,PayPal,Completed,East,REP_098
TXN_06961,CUST_1587,PROD_0475,07-Aug-2023,$259.17,2,PayPal,Completed,East,REP_097
TXN_06962,CUST_0362,PROD_0222,2023.11.25,,4,PayPal,Completed,South,REP_001
TXN_06963,CUST_0361,PROD_0173,08/10/2025,917.19,1,Crypto,Refunded,west,REP_016
TXN_06964,CUST_1802,PROD_0340,04/24/2024,310.12,1,Bank Transfer,Refunded,East,REP_114
TXN_06965,CUST_1140,PROD_0797,04/26/2023,6064.54,0,Bank Transfer,Completed,South,REP_011
TXN_06966,CUST_0055,PROD_0506,04-Oct-2024,1192.0,2,PayPal,Refunded,East,REP_155
TXN_06967,CUST_0292,PROD_0157,03/01/2025,"1,841.73",2,Credit Card,Completed,West,REP_086
TXN_06968,CUST_1075,PROD_0151,2025-01-22,769.6,1,Crypto,Completed,East,REP_168
TXN_06969,CUST_0842,PROD_0697,2025-06-17,"$1,208.77",2,PayPal,Completed,,REP_172
TXN_06970,CUST_0785,PROD_0178,22-Mar-2024,272.18,2,Crypto,Completed,East,REP_070
TXN_06971,CUST_0254,PROD_0533,2024-10-21,281.81,1,PayPal,Refunded,West,REP_120
TXN_06972,CUST_0492,PROD_0112,04-Feb-2023,7256.24,10,Crypto,Completed,North,REP_185
TXN_06973,CUST_0985,PROD_0683,2023.09.25,644.65,5,Credit Card,Pending,,REP_176
TXN_06974,CUST_0573,PROD_0138,2024.12.01,1014.82,0,Credit Card,Pnding,North,REP_168
TXN_06975,CUST_0859,PROD_0233,07/14/2023,1637.27,2,Credit Card,Completed,South,REP_039
TXN_06976,CUST_0993,PROD_0332,2023-11-21,386.35,1,Credit Card,Completed,,REP_131
TXN_06977,CUST_1995,PROD_0542,16-May-2025,213.40,1,Bank Transfer,Completed,East,REP_183
TXN_06978,CUST_1933,PROD_0307,2023.12.08,351.41,1,Bank Transfer,Completed,East,REP_001
TXN_06979,CUST_0961,PROD_0161,12/17/2024,"1,365.72",3,Crypto,Completed,East,REP_023
TXN_06980,CUST_1887,PROD_0402,10/07/2023,341.05,1,PayPal,Completed,West,REP_195
TXN_06981,CUST_0225,PROD_0590,2024.01.23,1987.96,5,Bank Transfer,Completed,East,REP_190
TXN_06982,CUST_1493,PROD_0278,12/09/2025,932.05,1,PayPal,Pending,North,REP_115
TXN_06983,CUST_1872,PROD_0320,2023-04-16,"1,294.78",2,Crypto,Completed,South,REP_162
TXN_06984,CUST_0103,PROD_0533,2024-12-23,563.62,2,PayPal,Completed,South,REP_145
TXN_06985,CUST_0970,PROD_0497,2025.10.22,"$1,446.64",2,Credit Card,Pending,south,REP_048
TXN_06986,CUST_1072,PROD_0363,24-Nov-2025,"1,033.03",5,Credit Card,Completed,North,REP_091
TXN_06987,BAD_CUST_186,PROD_0372,23-Nov-2025,3570.59,10,Bank Transfer,Completed,east,REP_053
TXN_06988,CUST_1366,PROD_0655,2024.10.19,457.14,1,Crypto,Pending,North,REP_061
TXN_06989,CUST_0233,PROD_0036,2023-04-02,$701.27,1,Bank Transfer,Cancelled,North,REP_103
TXN_06990,CUST_1606,PROD_0303,2025.11.18,228.3,1,Bank Transfer,Cancelled,West,REP_102
TXN_06991,CUST_1583,PROD_0438,23-Oct-2023,"$2,018.22",2,Bank Transfer,Completed,WEST,REP_139
TXN_06992,CUST_0228,PROD_0726,05-Jun-2024,55.46,1,Crypto,Completed,,REP_143
TXN_06993,CUST_1007,PROD_0032,2025.11.26,-150.00,3,Credit Card,Completed,North,REP_090
TXN_06994,CUST_0522,PROD_0186,09/12/2023,$928.90,1,Credit Card,Refunded,South,BAD_REP_129
TXN_06995,CUST_1721,PROD_0174,17-Dec-2025,$948.42,2,Bank Transfer,Completed,North,REP_139
TXN_06996,CUST_1616,PROD_0566,2025.10.01,"3,308.39",3,PayPal,Completed,South,REP_135
TXN_06997,CUST_0013,PROD_0673,2023.06.04,"2,108.53",2,Credit Card,Pending,south,REP_047
TXN_06998,CUST_1523,PROD_0250,2024-11-16,948.65,2,Credit Card,Refunded,,REP_136
TXN_06999,CUST_0445,PROD_0763,02/08/2025,$439.02,1,Crypto,Completed,SOUTH,REP_005
TXN_07000,CUST_1850,PROD_0279,11/28/2023,440.06,1,Credit Card,Completed,WEST,REP_087
TXN_04360,CUST_1245,PROD_0722,2023.12.17,$340.69,1,Bank Transfer,Completed,North,REP_128
TXN_00401,CUST_1143,PROD_0433,2023-05-22,2557.02,10,Credit Card,Pending,West,REP_064
TXN_05580,CUST_0430,BAD_PROD_186,2024.08.02,"5,144.95",10,Credit Card,Pending,South,REP_081
TXN_00117,CUST_0600,PROD_0135,22-Dec-2024,,3,Bank Transfer,Pending,East,REP_051
TXN_04837,CUST_1142,PROD_0464,2025.12.20,564.99,1,PayPal,Pending,,REP_162
TXN_02811,CUST_1668,PROD_0104,24-Dec-2024,116.62,1,Crypto,Pending,West,REP_188
TXN_03552,CUST_1073,PROD_0255,2024-11-20,77.68,1,Crypto,Pending,East,REP_119
TXN_00352,CUST_0995,PROD_0395,2025-01-24,474.93,1,Credit Card,Complted,North,REP_071
TXN_05341,CUST_1675,PROD_0430,01/03/2023,"3,744.17",5,Bank Transfer,Completed,East,REP_002
TXN_03481,CUST_1656,PROD_0744,2023-10-25,1378.16,10,Credit Card,Refunded,NORTH,REP_063
TXN_06316,CUST_0130,PROD_0218,2025.06.02,"2,622.25",3,Credit Card,Completed,south,REP_047
TXN_01878,CUST_0685,PROD_0069,27-Dec-2024,$700.18,1,Bank Transfer,Completed,North,REP_098
TXN_04951,CUST_0534,PROD_0535,10/10/2024,734.22,1,PayPal,Cancelled,West,REP_140
TXN_06443,CUST_0660,PROD_0395,2025-05-22,$474.93,1,Bank Transfer,Pending,West,REP_130
TXN_02477,CUST_1689,PROD_0617,12-Nov-2023,653.83,-5,PayPal,Completed,,REP_130
TXN_03081,CUST_0541,PROD_0621,2025.01.27,305.54,3,Credit Card,Completed,East,REP_073
